date;Ticker;open;high;low;close;volume;Headline_ing;Headline_esp;Label;daily_return;intraday_volatility;volume_scaled;price_range;text_clean
2013-02-08;AAPL;67.7142;68.4014;66.8928;67.8542;158168416;EU hits Qualcomm with Ã¢âÂ¬1 billion [US$1.2 billion] fine for paying Apple so that the iPhone maker only used its chips blocking rivals such as Intel;La UE impone a Qualcomm una multa de 1.000 millones de euros (1.200 millones de dÃ³lares) por pagar a Apple para que el fabricante del iPhone solo utilizara sus chips, bloqueando asÃ­ a rivales como Intel.;1;0.002067513165628488;0.02223296420855306;0.5927605341398166;1.5086000000000013;ue impone qualcomm multa millones euro millones dã³lares pagar apple fabricante iphone solo utilizara chip bloqueando asã rivales intel
2013-02-08;ALXN;93.11;93.99;92.9;93.66;1059844;Stocks making the largest strikes within the premarket: Alphabet Pfizer Alexion Pharmaceuticals CureVac &amp;Acciones que registran los mayores movimientos en la preapertura: Alphabet, Pfizer, Alexion Pharmaceuticals, CureVac y;1;0.005906991730211547;0.011637838992098967;0.003971928855536365;1.0899999999999892;acciones registran mayores movimientos preapertura alphabet pfizer alexion pharmaceutical curevac
2013-02-08;ADSK;38.79;39.0;38.69;38.89;1534449;Autodesk Revit 2017 Product Key Plus Crack &amp;Clave de producto de Autodesk Revit 2017 mÃ¡s crack y;1;0.0025779840164991343;0.007971200822833691;0.005750584293961111;0.3100000000000023;clave producto autodesk revit mãs crack
2013-02-08;AMZN;261.4;265.25;260.555;261.95;3879078;Feds arrest Russian hacker suspected of cyberattack on Amazon: 25-year old Dmitry Zubaka who US officials accuse of carrying out an attack on retail giant Amazon.com in 2008 was arrested in Cyprus. US Justice Department  has confirmed it will be seeking extradition;Las autoridades federales arrestan a un hacker ruso sospechoso de un ciberataque contra Amazon: Dmitry Zubaka, de 25 aÃ±os, a quien las autoridades estadounidenses acusan de llevar a cabo un ataque contra el gigante minorista Amazon.com en 2008, fue arrestado en Chipre. El Departamento de Justicia de EE. UU. ha confirmado que solicitarÃ¡ su extradiciÃ³n.;1;0.002104055087987802;0.017923267799198294;0.014537443096414466;4.694999999999993;autoridades federales arrestan hacker ruso sospechoso ciberataque amazon dmitry zubaka aãos autoridades estadounidenses acusan llevar cabo ataque gigante minorista amazoncom arrestado chipre departamento justicia ee uu confirmado solicitarã extradiciã³n
2013-02-11;ANSS;74.43;75.0;74.15;74.71;88425;ANSYS Simulation Driven Product Development;Desarrollo de productos basado en simulaciÃ³n con ANSYS;1;0.0037619239553941543;0.01137732565921556;0.0003313863257713429;0.8499999999999943;desarrollo productos basado simulaciã³n ansys
2013-02-11;ADI;45.99;46.14;45.77;46.08;2382919;Artistic Analog Radio Devices - The 'La Moderna' Radio is a Minimalist Take on a Classic Solution (TrendHunter.com);Dispositivos de radio analÃ³gicos artÃ­sticos: la radio 'La Moderna' es una versiÃ³n minimalista de una soluciÃ³n clÃ¡sica (TrendHunter.com);1;0.001956947162426534;0.008029513888888834;0.00893035648312946;0.36999999999999744;dispositivos radio analã³gicos artãsticos radio moderna versiã³n minimalista soluciã³n clãsica trendhuntercom
2013-02-11;AXP;61.7;62.05;61.36;61.98;3436008;XP Defender 2013 Malware Threat - Remove this Malware;Amenaza de malware XP Defender 2013: elimine este malware.;1;0.0045380875202592225;0.011132623426911872;0.012876969934305232;0.6899999999999977;amenaza malware xp defender elimine malware
2013-02-11;AAPL;68.0714;69.2771;67.6071;68.5614;129029425;EU hits Qualcomm with Ã¢âÂ¬1 billion [US$1.2 billion] fine for paying Apple so that the iPhone maker only used its chips blocking rivals such as Intel;La UE impone a Qualcomm una multa de 1.000 millones de euros (1.200 millones de dÃ³lares) por pagar a Apple para que el fabricante del iPhone solo utilizara sus chips, bloqueando asÃ­ a rivales como Intel.;1;0.007198324112623057;0.024357728984530678;0.4835576711013746;1.6700000000000017;ue impone qualcomm multa millones euro millones dã³lares pagar apple fabricante iphone solo utilizara chip bloqueando asã rivales intel
2013-02-11;A;45.17;45.18;44.45;44.6;2915405;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0;-0.012618994908124867;0.016367713004484235;0.010925929896357385;0.7299999999999969;googul claroty check point software technology asocian proteger redes control industrial googulxyz
2013-02-11;AVGO;35.38;35.69;35.0;35.4;2999864;Trump blocks the $117 billion Broadcom takeover of Qualcomm on national security grounds (QCOM AVGO);Trump bloquea la adquisiciÃ³n de Qualcomm por parte de Broadcom por 117 mil millones de dÃ³lares por motivos de seguridad nacional (QCOM AVGO).;1;0.0005652911249292261;0.01949152542372875;0.011242453025430858;0.6899999999999977;trump bloquea adquisiciã³n qualcomm parte broadcom mil millones dã³lares motivos seguridad nacional qcom avgo
2013-02-11;AMZN;263.2;263.25;256.6;257.21;3403403;Bilderberg Group 2011: Full Official Attendee List | People like Jeff Bezos;Grupo Bilderberg 2011: Lista oficial completa de asistentes | Personas como Jeff Bezos;0;-0.02275835866261402;0.02585436025037898;0.012754777667957767;6.649999999999977;grupo bilderberg lista oficial completa asistentes persona jeff bezos
2013-02-11;ADBE;38.99;39.05;38.534;38.64;2333712;"Australian government to question Adobe Microsoft and Apple over ""Australia Tax""";"El gobierno australiano interrogarÃ¡ a Adobe, Microsoft y Apple sobre el ""impuesto australiano"".";0;-0.008976660682226249;0.013354037267080699;0.008745945661164739;0.5159999999999982;gobierno australiano interrogarã adobe microsoft apple impuesto australiano
2013-02-11;AMGN;85.48;85.98;84.59;84.92;7538344;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fÃ¡rmaco para la prevenciÃ³n de la migraÃ±a crÃ³nica.;0;-0.006551240056153512;0.016368346679227513;0.028251106820022027;1.3900000000000006;amgen publica datos positivos fãrmaco prevenciã³n migraãa crã³nica
2013-02-11;ADSK;39.07;39.21;38.63;38.89;1368345;Autodesk Enhances Sustainable Design Capabilities;Autodesk mejora sus capacidades de diseÃ±o sostenible.;0;-0.004607115433836696;0.01491385960401127;0.005128083934832775;0.5799999999999983;autodesk mejora capacidades diseão sostenible
2013-02-11;AEE;32.65;32.88;32.65;32.84;1287610;Starbucks agrees to pay more corporation tax;Starbucks acepta pagar mÃ¡s impuestos corporativos.;1;0.005819295558958801;0.007003654080389889;0.004825517070132189;0.23000000000000398;starbucks acepta pagar mãs impuestos corporativos
2013-02-11;ALGN;32.56;33.07;32.5;33.03;999006;Align Technology Inc. (ALGN) - Bull of the Day;Align Technology Inc. (ALGN) - AcciÃ³n destacada del dÃ­a;1;0.014434889434889398;0.017257039055404187;0.0037439290671589047;0.5700000000000003;align technology inc algn acciã³n destacada dãa
2013-02-11;AAL;14.89;15.01;14.26;14.46;8882000;Markets are volatile but that Ã¢â¬ËisnÃ¢â¬â¢t the beginning of the endÃ¢â¬â¢ says Carlyle Group co-CEO;"Los mercados son volÃ¡tiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0;-0.028878441907320328;0.051867219917012444;0.033286664919435306;0.75;mercados volãtiles principio fin afirma codirector ejecutivo carlyle group
2013-02-11;AMAT;13.56;13.75;13.48;13.66;13240556;Stocks making the biggest moves midday: Palantir Applied Materials Deere &amp;Acciones con los mayores movimientos a mediodÃ­a: Palantir, Applied Materials, Deere y;1;0.007374631268436552;0.019765739385065855;0.04962102577336396;0.2699999999999996;acciones mayores movimientos mediodãa palantir applied material deere
2013-02-11;AMD;2.59;2.7;2.59;2.67;22410941;Advanced Micro Devices: What Wall Street Thinks Ahead of Earnings;Advanced Micro Devices: Â¿QuÃ© opina Wall Street antes de la presentaciÃ³n de resultados?;1;0.030888030888030917;0.0411985018726593;0.08398845795949499;0.11000000000000032;advanced micro device âquã opina wall street presentaciã³n resultados
2013-02-11;AKAM;35.56;35.64;34.9;35.31;7253000;PTCL joins hands with Akamai Technologies to provide fast internet connection;PTCL se asocia con Akamai Technologies para proporcionar una conexiÃ³n a internet rÃ¡pida.;0;-0.007030371203599549;0.020957235910506994;0.027181736169856374;0.740000000000002;ptcl asocia akamai technology proporcionar conexiã³n internet rãpida
2013-02-12;AMGN;85.0;85.23;84.28;84.54;4655977;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fÃ¡rmaco para la prevenciÃ³n de la migraÃ±a crÃ³nica.;0;-0.005411764705882279;0.011237284125857614;0.017448991924296064;0.9500000000000028;amgen publica datos positivos fãrmaco prevenciã³n migraãa crã³nica
2013-02-12;AEE;32.83;33.16;32.7201;33.15;1875404;Starbucks agrees to pay more corporation tax;Starbucks acepta pagar mÃ¡s impuestos corporativos.;1;0.00974718245507159;0.013269984917043572;0.007028365743815431;0.4398999999999944;starbucks acepta pagar mãs impuestos corporativos
2013-02-12;A;44.81;44.95;44.5;44.62;2373731;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0;-0.004240124972104548;0.010085163603765192;0.008895923036013971;0.45000000000000284;googul claroty check point software technology asocian proteger redes control industrial googulxyz
2013-02-12;ADI;46.15;46.35;45.96;46.27;2313512;Artistic Analog Radio Devices - The 'La Moderna' Radio is a Minimalist Take on a Classic Solution (TrendHunter.com);Dispositivos de radio analÃ³gicos artÃ­sticos: la radio 'La Moderna' es una versiÃ³n minimalista de una soluciÃ³n clÃ¡sica (TrendHunter.com);1;0.0026002166847238256;0.008428787551329166;0.008670243045608267;0.39000000000000057;dispositivos radio analã³gicos artãsticos radio moderna versiã³n minimalista soluciã³n clãsica trendhuntercom
2013-02-12;AMAT;13.67;13.69;13.47;13.66;11712555;Applied Materials Strenthens Partnership with Akshaya Patra;Applied Materials fortalece su asociaciÃ³n con Akshaya Patra;0;-0.0007315288953913524;0.01610541727672027;0.04389460635391315;0.21999999999999886;applied material fortalece asociaciã³n akshaya patra
2013-02-12;AMD;2.705;2.78;2.69;2.77;13675442;Advanced Micro Devices: What Wall Street Thinks Ahead of Earnings;Advanced Micro Devices: Â¿QuÃ© opina Wall Street antes de la presentaciÃ³n de resultados?;1;0.024029574861367815;0.032490974729241826;0.051250828133210115;0.08999999999999986;advanced micro device âquã opina wall street presentaciã³n resultados
2013-02-12;ANSS;74.89;76.0704;74.51;75.74;199336;ANSYS Simulation Driven Product Development;Desarrollo de productos basado en simulaciÃ³n con ANSYS;1;0.011349979970623505;0.02060205967784528;0.0007470424046814408;1.5604000000000013;desarrollo productos basado simulaciã³n ansys
2013-02-12;AAL;14.45;14.51;14.1;14.27;8126000;Markets are volatile but that Ã¢â¬ËisnÃ¢â¬â¢t the beginning of the endÃ¢â¬â¢ says Carlyle Group co-CEO;"Los mercados son volÃ¡tiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0;-0.012456747404844272;0.028731604765241777;0.030453438317420773;0.41000000000000014;mercados volãtiles principio fin afirma codirector ejecutivo carlyle group
2013-02-12;AXP;62.09;62.559;61.95;62.2;4255159;XP Defender 2013 Malware Threat - Remove this Malware;Amenaza de malware XP Defender 2013: elimine este malware.;1;0.001771621839265573;0.00979099678456583;0.01594686464894387;0.6089999999999947;amenaza malware xp defender elimine malware
2013-02-12;AAPL;68.5014;68.9114;66.8205;66.8428;151829363;Russian Politician: Ban Apple CEO Tim Cook from Russia because he could have Ã¢â¬ËAIDSÃ¢â¬â¢ or Ã¢â¬ËEbolaÃ¢â¬â¢;"PolÃ­tico ruso: ProhÃ­ban la entrada a Rusia al CEO de Apple, Tim Cook, porque podrÃ­a tener ""SIDA"" o ""Ãbola"".";0;-0.024212643829177313;0.031280855978504864;0.5690039553155043;2.090900000000005;polãtico ruso prohãban entrada rusia ceo apple tim cook podrãa tener sida ãbola
2013-02-12;ADBE;38.55;39.13;38.12;38.89;3279424;Adobe hacked millions of customers' data compromised;Adobe pirateÃ³ los datos de millones de clientes.;1;0.00881971465629062;0.025970686551812935;0.012290147243498561;1.0100000000000051;adobe pirateã³ datos millones clientes
2013-02-12;ALGN;33.07;33.16;32.77;33.02;741444;Ã¯Â»Â¿Align Technology Annual Report;Informe anual de Align Technology;0;-0.0015119443604474495;0.011811023622047044;0.0027786757469630483;0.38999999999999346;informe anual align technology
2013-02-12;AVGO;35.2;35.35;34.78;35.14;3122384;Accenture to Acquire SymantecÃ¢â¬â¢s Cyber Security Services Business from Broadcom;Accenture adquirirÃ¡ el negocio de servicios de ciberseguridad de Symantec a Broadcom.;0;-0.001704545454545519;0.016220830961866828;0.011701615622360516;0.5700000000000003;accenture adquirirã negocio servicios ciberseguridad symantec broadcom
2013-02-12;ADSK;38.91;39.24;38.8;38.91;1907926;Autodesk Enhances Sustainable Design Capabilities;Autodesk mejora sus capacidades de diseÃ±o sostenible.;0;0.0;0.011308147005911201;0.007150246954861352;0.44000000000000483;autodesk mejora capacidades diseão sostenible
2013-02-12;AMZN;259.19;260.16;257.0;258.7;2938660;Bilderberg Group 2011: Full Official Attendee List | People like Jeff Bezos;Grupo Bilderberg 2011: Lista oficial completa de asistentes | Personas como Jeff Bezos;0;-0.0018905050349165057;0.012214920757634423;0.011013081595603215;3.160000000000025;grupo bilderberg lista oficial completa asistentes persona jeff bezos
2013-02-13;AMAT;13.77;13.79;13.615;13.77;11635605;Applied Materials Strenthens Partnership with Akshaya Patra;Applied Materials fortalece su asociaciÃ³n con Akshaya Patra;0;0.0;0.012708787218591063;0.043606224360493814;0.17499999999999893;applied material fortalece asociaciã³n akshaya patra
2013-02-13;ADSK;38.91;39.17;38.53;38.66;1708966;Autodesk Enhances Sustainable Design Capabilities;Autodesk mejora sus capacidades de diseÃ±o sostenible.;0;-0.00642508352608584;0.016554578375582014;0.006404613668172448;0.6400000000000006;autodesk mejora capacidades diseão sostenible
2013-02-13;ALXN;90.12;92.21;89.85;92.01;2496134;Stocks making the largest strikes within the premarket: Alphabet Pfizer Alexion Pharmaceuticals CureVac &amp;Acciones que registran los mayores movimientos en la preapertura: Alphabet, Pfizer, Alexion Pharmaceuticals, CureVac y;1;0.020972037283621844;0.02564938593631126;0.00935464715739808;2.3599999999999994;acciones registran mayores movimientos preapertura alphabet pfizer alexion pharmaceutical curevac
2013-02-13;ALGN;32.96;33.15;32.49;32.75;1501927;Ã¯Â»Â¿Align Technology Annual Report;Informe anual de Align Technology;0;-0.006371359223300997;0.020152671755725087;0.00562870308291519;0.6599999999999966;informe anual align technology
2013-02-13;AAPL;66.7442;67.6628;66.1742;66.7156;118721995;Russian Politician: Ban Apple CEO Tim Cook from Russia because he could have Ã¢â¬ËAIDSÃ¢â¬â¢ or Ã¢â¬ËEbolaÃ¢â¬â¢;"PolÃ­tico ruso: ProhÃ­ban la entrada a Rusia al CEO de Apple, Tim Cook, porque podrÃ­a tener ""SIDA"" o ""Ãbola"".";0;-0.00042850165257822407;0.022312622535059348;0.44492898740507475;1.4886000000000053;polãtico ruso prohãban entrada rusia ceo apple tim cook podrãa tener sida ãbola
2013-02-13;AMGN;84.96;85.13;84.45;84.94;7943132;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fÃ¡rmaco para la prevenciÃ³n de la migraÃ±a crÃ³nica.;0;-0.00023540489642179875;0.00800565104779836;0.029768112282689038;0.6799999999999926;amgen publica datos positivos fãrmaco prevenciã³n migraãa crã³nica
2013-02-13;AEE;33.2;33.39;33.12;33.28;1677370;Starbucks agrees to pay more corporation tax;Starbucks acepta pagar mÃ¡s impuestos corporativos.;1;0.002409638554216816;0.008112980769230864;0.006286202784948571;0.2700000000000031;starbucks acepta pagar mãs impuestos corporativos
2013-02-13;A;44.81;45.24;44.68;44.75;2052338;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0;-0.00133898683329619;0.012513966480446979;0.007691453198313896;0.5600000000000023;googul claroty check point software technology asocian proteger redes control industrial googulxyz
2013-02-13;AVGO;35.36;35.49;34.89;35.17;2658949;Accenture to Acquire SymantecÃ¢â¬â¢s Cyber Security Services Business from Broadcom;Accenture adquirirÃ¡ el negocio de servicios de ciberseguridad de Symantec a Broadcom.;0;-0.00537330316742075;0.01705999431333527;0.009964821481745958;0.6000000000000014;accenture adquirirã negocio servicios ciberseguridad symantec broadcom
2013-02-13;AMZN;261.53;269.96;260.3;269.47;5292996;Feds arrest Russian hacker suspected of cyberattack on Amazon: 25-year old Dmitry Zubaka who US officials accuse of carrying out an attack on retail giant Amazon.com in 2008 was arrested in Cyprus. US Justice Department  has confirmed it will be seeking extradition;Las autoridades federales arrestan a un hacker ruso sospechoso de un ciberataque contra Amazon: Dmitry Zubaka, de 25 aÃ±os, a quien las autoridades estadounidenses acusan de llevar a cabo un ataque contra el gigante minorista Amazon.com en 2008, fue arrestado en Chipre. El Departamento de Justicia de EE. UU. ha confirmado que solicitarÃ¡ su extradiciÃ³n.;1;0.030359805758421808;0.03584814636137591;0.019836318877720267;9.659999999999968;autoridades federales arrestan hacker ruso sospechoso ciberataque amazon dmitry zubaka aãos autoridades estadounidenses acusan llevar cabo ataque gigante minorista amazoncom arrestado chipre departamento justicia ee uu confirmado solicitarã extradiciã³n
2013-02-13;AXP;62.45;62.76;61.89;62.1;3408905;how to install windows xp reinstall windows xp repair windows xp windows xp restore upgrade windows xp;CÃ³mo instalar Windows XP, reinstalar Windows XP, reparar Windows XP, restaurar Windows XP, actualizar Windows XP.;0;-0.005604483586869518;0.014009661835748751;0.012775397261561317;0.8699999999999974;cã³mo instalar window xp reinstalar window xp reparar window xp restaurar window xp actualizar window xp
2013-02-13;ADBE;38.9;39.15;38.67;38.81;2490936;"Australian government to question Adobe Microsoft and Apple over ""Australia Tax""";"El gobierno australiano interrogarÃ¡ a Adobe, Microsoft y Apple sobre el ""impuesto australiano"".";0;-0.002313624678663144;0.012367946405565494;0.00933516685068211;0.4799999999999969;gobierno australiano interrogarã adobe microsoft apple impuesto australiano
2013-02-13;ANSS;75.96;75.96;74.98;75.89;239695;ANSYS Motor-CAD Crack 14.1.2 Tutorial Latest Version;Tutorial de ANSYS Motor-CAD Crack 14.1.2 (Ãltima versiÃ³n);0;-0.0009215376513953816;0.012913427329028723;0.0008982939819707326;0.9799999999999898;tutorial ansys motorcad crack ãltima versiã³n
2013-02-13;AAL;14.3;14.94;14.25;14.66;10259500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1;0.025174825174825135;0.04706684856753066;0.0384490586287938;0.6899999999999995;declaraciones thomas peterffy presidente director ejecutivo interactive broker group octubre
2013-02-14;AMD;2.74;2.75;2.69;2.75;13283766;Advanced Micro Devices: What Wall Street Thinks Ahead of Earnings;Advanced Micro Devices: Â¿QuÃ© opina Wall Street antes de la presentaciÃ³n de resultados?;1;0.003649635036496272;0.021818181818181837;0.04978296191287857;0.06000000000000005;advanced micro device âquã opina wall street presentaciã³n resultados
2013-02-14;AAPL;66.3599;67.3771;66.2885;66.6556;88809154;EU hits Qualcomm with Ã¢âÂ¬1 billion [US$1.2 billion] fine for paying Apple so that the iPhone maker only used its chips blocking rivals such as Intel;La UE impone a Qualcomm una multa de 1.000 millones de euros (1.200 millones de dÃ³lares) por pagar a Apple para que el fabricante del iPhone solo utilizara sus chips, bloqueando asÃ­ a rivales como Intel.;1;0.004456004303804116;0.016331711064036622;0.3328260021365152;1.0885999999999996;ue impone qualcomm multa millones euro millones dã³lares pagar apple fabricante iphone solo utilizara chip bloqueando asã rivales intel
2013-02-14;ADSK;38.54;38.77;38.22;38.67;2525540;Autodesk Revit 2017 Product Key Plus Crack &amp;Clave de producto de Autodesk Revit 2017 mÃ¡s crack y;1;0.0033731188375714207;0.014222911817946838;0.00946485067784628;0.5500000000000043;clave producto autodesk revit mãs crack
2013-02-14;AMZN;267.37;270.65;265.4;269.24;3462780;Feds arrest Russian hacker suspected of cyberattack on Amazon: 25-year old Dmitry Zubaka who US officials accuse of carrying out an attack on retail giant Amazon.com in 2008 was arrested in Cyprus. US Justice Department  has confirmed it will be seeking extradition;Las autoridades federales arrestan a un hacker ruso sospechoso de un ciberataque contra Amazon: Dmitry Zubaka, de 25 aÃ±os, a quien las autoridades estadounidenses acusan de llevar a cabo un ataque contra el gigante minorista Amazon.com en 2008, fue arrestado en Chipre. El Departamento de Justicia de EE. UU. ha confirmado que solicitarÃ¡ su extradiciÃ³n.;1;0.006994053184725304;0.01949933145149309;0.012977302133497208;5.25;autoridades federales arrestan hacker ruso sospechoso ciberataque amazon dmitry zubaka aãos autoridades estadounidenses acusan llevar cabo ataque gigante minorista amazoncom arrestado chipre departamento justicia ee uu confirmado solicitarã extradiciã³n
2013-02-14;ADBE;38.7;38.92;38.301;38.61;4929645;"Australian government to question Adobe Microsoft and Apple over ""Australia Tax""";"El gobierno australiano interrogarÃ¡ a Adobe, Microsoft y Apple sobre el ""impuesto australiano"".";0;-0.002325581395348925;0.016032116032116028;0.018474604963608386;0.6189999999999998;gobierno australiano interrogarã adobe microsoft apple impuesto australiano
